"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1883527051183034730","Mon Jan 27 04:16:47 +0000 2025","0","@Supriya77456669 @MARQUEZ__93 @DokterTifa Ga masalah cangkem... Tapi klo aturan berbangsa dan bernegara sudah dirusak bgmana? Elu pikir kasarnya doktif itu lebih kasar dibandingkan rusaknya 1 bangsa ????","1883730851185438846","","Supriya77456669","in","","0","0","0","https://x.com/nhk091016/status/1883730851185438846","1757682725853736960","nhk091016"
"1883527051183034730","Mon Jan 27 03:45:02 +0000 2025","0","@MARQUEZ__93 @DokterTifa Mantab doktif hajar terus biar buzzernya makin kelojotan","1883722861451559371","","MARQUEZ__93","in","","0","0","0","https://x.com/fhr050566/status/1883722861451559371","1621310592387776513","fhr050566"
"1883721292622512142","Mon Jan 27 03:38:48 +0000 2025","2","guys gue gatau salah atau bener tapi nama doktif tuh Amira farahnaz kan ya? gue checkk via https://t.co/TWRD6979CQ kokk ngga ada ya? sumpill don't judge me pls gue cuma nanyaa. soalnyaa dokter dokter kayak ekida ali sungkar maria fransisca dll itu ada namany di website inii https://t.co/C7JV6uBcoz","1883721292622512142","https://pbs.twimg.com/media/GiRShyPbQAI7I_N.jpg","","in","surabaya","0","1","0","https://x.com/jebretgogolo/status/1883721292622512142","1792278937533652992","jebretgogolo"
"1883450118046929300","Mon Jan 27 02:53:25 +0000 2025","3","@TunggalWar51509 @af1_ Kak @TunggalWar51509 ijin kutip Tweetnya mau kukomen di akun IG owner Skincare yang lagi ribut sama Doktif itu Gemes lihatnya bukan iri tapi eneg aja. Norak banget ","1883709868894560420","","TunggalWar51509","in","Bnr - Jateng","0","0","0","https://x.com/kelir_ijo/status/1883709868894560420","1009111982","kelir_ijo"
"1883527051183034730","Mon Jan 27 02:09:37 +0000 2025","0","@MARQUEZ__93 @DokterTifa Lanjutkan Doktif hanya Bazer2 Ternakan yg mencari makan yg akan memuji memuja Dia.","1883698848792723610","","MARQUEZ__93","in","","0","0","0","https://x.com/edi_andriadi/status/1883698848792723610","1553436283590299648","edi_andriadi"
"1883679410005696863","Mon Jan 27 00:52:23 +0000 2025","0","si doktif ini ujungnya ikut jualan juga ya https://t.co/eoQOi13Z3A","1883679410005696863","https://pbs.twimg.com/media/GiQscLIbYAA6vuL.jpg","","in","","0","0","0","https://x.com/user72527252727/status/1883679410005696863","1708708300446195712","user72527252727"
"1883650965393563793","Sun Jan 26 22:59:21 +0000 2025","0","ngeliat dr. Baek jdi inget doktif... mulai dri bnyk yg kurang suka mikir klo itu ancaman dll pdhl niatnya baik...","1883650965393563793","","","in","","0","0","0","https://x.com/eplaW_rn/status/1883650965393563793","1754878660174123008","eplaW_rn"
"1883021167256293593","Sun Jan 26 21:31:27 +0000 2025","0","@imyoona077 @IndoPopBase Salahnya si uya juga ngapain kucuk2 tiba2 nimbrung nyerang doktif belain si SS yg jelas2 salah besar di dunia skincare.. kocak banget","1883628845468881330","","imyoona077","in","","0","1","0","https://x.com/DiSyihab99604/status/1883628845468881330","1680130162669813760","DiSyihab99604"
"1883543020999446700","Sun Jan 26 19:07:00 +0000 2025","0","@mlbbfess tanya doktif siapa tau dia yang approve dan ngasi border.","1883592491183792241","","mlbbfess","in","","0","0","0","https://x.com/pappersteam/status/1883592491183792241","887678997055684609","pappersteam"
"1883567473154523398","Sun Jan 26 17:27:35 +0000 2025","1","Ngeliat ss ngelabrak doktif gak banget asli malah keliatan banget arogannya. Keliatan banget ga mau salahnya dan jatohnya ngebully sih ditambah temen temennya itu. No manner no attitude ga beradab banget padahal tergolong kaya tapi manner nya GAK SE ELEGAN GAYA HIDUPNYA","1883567473154523398","","","in","He/him","0","0","0","https://x.com/jenojennyjontor/status/1883567473154523398","1361618419603316742","jenojennyjontor"
"1883286648420806851","Sun Jan 26 17:20:56 +0000 2025","0","@spiderrmn + sibuk pantengin drama ss vs doktif dan nikita ","1883565801128828960","","spiderrmn","in","","0","0","0","https://x.com/thebckyrdigans/status/1883565801128828960","1303799175507660800","thebckyrdigans"
"1883353680298299549","Sun Jan 26 17:17:47 +0000 2025","0","@kataavana wahh cantik banget ya doktif","1883565006454981073","","kataavana","in","","0","0","0","https://x.com/reminderayat/status/1883565006454981073","1839917802712641536","reminderayat"
